사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
201707,경부선,신길,763,6,13125,2225,13567,5776,29174,16421,35805,32006,22321,11345,14266,7781,12697,7782,14672,7973,13262,9204,11513,9129,11950,10321,13981,11875,17819,17014,35160,23724,16026,20103,10909,14693,9773,15301,7908,14894,3406,9213,197,2581,0,1,0,0,0,0,20170803
201707,경부선,신도림,408,3,2520,589,3999,2551,11703,7643,14834,16736,6342,6969,4370,4376,4289,4356,4517,4321,4687,4651,4421,4338,4513,4884,5593,5621,7148,7571,14259,11999,7586,10630,5423,6033,6113,6096,4222,5424,1763,3262,57,1595,0,0,0,0,0,0,20170803
201707,경부선,영등포,3583,59,20627,6757,21442,28074,43073,68647,62526,146044,44855,108617,41832,78179,47595,94327,59245,107367,65255,117336,76458,105071,92888,99204,107852,98457,129290,109531,176108,145990,131442,114819,139877,58346,112769,46679,89065,39020,41087,21840,1450,5871,0,0,0,0,0,0,20170803
201707,경부선,대방,443,9,6452,2965,13800,12241,35434,39705,45358,60142,26760,33311,19643,17909,19425,14811,21705,17007,23873,18604,20928,17329,21839,17456,25285,20159,36036,25791,55057,39561,27538,32960,19658,22522,18450,22725,14558,21410,4997,13763,228,3103,0,0,0,0,0,0,20170803
201707,경부선,노량진,602,3,6662,2220,10528,13176,25648,28407,36674,39036,20222,25779,15945,15591,16271,15166,19835,18546,26273,21257,21887,17018,21709,17863,24000,20522,30375,26961,40421,44065,25311,34174,24530,21101,31540,19321,39206,17881,13829,12039,550,2836,0,0,0,0,0,0,20170803
201707,경부선,용산,740,24,6111,5524,6519,50261,21170,81068,34553,142748,45288,107327,37030,80128,46541,78254,53899,72767,59973,74767,58077,73517,84534,72171,87245,73729,111610,70757,148087,80484,111567,59381,98486,42751,93234,31840,66270,20154,29230,6874,1453,2598,0,0,0,0,0,0,20170803
201707,경부선,남영,127,3,2965,1134,5631,8288,15064,26482,20158,66309,13064,30667,11647,14034,12216,12534,13077,12851,13870,14689,13978,13248,16426,13131,20789,14295,27111,16754,49698,23781,24089,20602,17256,13282,17099,12890,13792,12594,6959,7358,442,1662,0,0,0,0,0,0,20170803
201707,경부선,서울역,5,1,60,142,85,1384,5607,2214,14660,2498,10906,1531,12210,1069,13303,928,9504,1044,11144,977,4045,1016,12931,1260,12366,1478,11727,2037,12581,3069,11972,2138,8193,1126,12838,1195,8884,876,3937,181,1041,28,0,0,0,0,0,0,20170803
201707,경강선,여주,20,1,1135,7,2320,489,4452,2090,4609,2213,4059,2650,3764,2337,3408,3216,3295,3746,3860,3120,3789,3280,4027,3561,4805,4430,3855,3847,3553,4053,2573,5537,1869,4457,1291,2491,687,2551,172,2431,0,982,0,0,0,0,0,0,20170803
201707,경강선,세종대왕릉,0,0,185,2,368,92,700,359,591,446,618,353,508,377,541,554,473,466,512,376,531,548,577,533,545,536,690,486,456,535,278,755,160,331,91,465,38,290,9,281,3,102,0,0,0,0,0,0,20170803
201707,경강선,부발,0,0,655,55,1927,965,4293,3861,3730,4062,2981,1349,2675,1238,2353,1260,2659,1290,2273,1597,1868,1648,2283,1914,2532,2511,4183,3066,5661,3321,2085,3976,2193,2984,1425,2638,1013,2487,432,2072,1,1111,0,0,0,0,0,0,20170803
201707,경강선,이천,4,0,885,11,2428,915,6717,5278,5801,6477,4806,3584,4474,2597,3971,3166,4010,3053,3964,3554,3417,3881,3561,4003,4045,4441,4963,5441,6445,6343,3860,6542,3093,5681,2701,3441,1409,4363,563,2841,0,5,0,0,0,0,0,0,20170803
201707,경강선,신둔도예촌,1,0,436,53,1263,313,3278,1429,3077,2700,2099,1153,1773,953,1335,826,1489,1070,1444,980,1252,983,1283,1147,2128,1574,2809,1826,2274,2058,1369,2397,972,1805,732,1938,390,1648,78,1440,0,0,0,0,0,0,0,0,20170803
201707,경강선,곤지암,0,0,534,118,1858,1223,5317,4132,5442,5379,3881,2074,2822,2037,3176,2125,2867,2270,3326,2170,2695,2317,2861,2508,3025,3205,5029,3640,6149,4700,2956,4993,1837,3220,1161,3644,455,2628,147,2165,0,0,0,0,0,0,0,0,20170803
201707,경강선,초월,0,0,578,75,3805,961,9751,2932,11020,3996,5635,1524,4076,1311,3740,1358,3622,1634,3146,2019,2710,2314,2610,2946,3222,3695,3743,4370,4757,7343,2205,7098,1502,6576,1000,4334,515,5461,229,3627,0,1,0,0,0,0,0,0,20170803
201707,경강선,경기광주,0,0,1344,210,8327,1896,24985,4320,27659,7737,14794,3694,9780,3098,9198,3475,8850,4419,8477,5039,6738,5687,6309,7033,6949,8911,8095,12474,7805,20239,4194,22929,2858,15465,2284,13341,1553,9200,615,7064,1,80,0,0,0,0,0,0,20170803
201707,경강선,삼동,0,0,414,136,2552,606,7474,1271,9807,1703,3976,629,2133,558,1554,775,1711,713,1663,925,1249,1240,1166,1321,1449,1962,1901,2826,2331,4028,1134,4874,669,3136,481,2882,355,2291,127,1259,7,29,0,0,0,0,0,0,20170803
201707,경강선,이매,10,0,661,24,1998,593,4757,2363,4165,3479,2285,1641,1971,1166,2066,1006,2232,1146,2091,1285,2171,1192,2236,1302,2541,1516,2967,2038,3038,3244,2359,2045,1771,1495,2046,1484,2180,1158,594,547,33,172,0,0,0,0,0,0,20170803
201707,경강선,판교,13,1,573,9,1196,2287,3288,6817,2353,18264,1692,13129,1629,5423,2032,5853,2291,4439,2860,4443,3558,4015,4945,3669,5587,3757,7208,4330,14647,3982,11168,3831,10880,1564,7658,1409,4701,1124,1529,618,1,241,0,0,0,0,0,0,20170803
201707,9호선2단계,종합운동장,10,0,2621,668,7956,2238,23385,4296,21790,10219,12660,8752,7567,4954,7303,4872,7500,4972,8520,6129,7636,6283,8055,6508,8755,7678,12011,9923,15552,17133,9731,18344,7476,10971,8204,10429,7905,10981,4808,7365,648,2135,0,45,0,0,0,0,20170803
201707,9호선2단계,봉은사,3,0,1629,1010,4961,8103,9720,22260,9077,69779,8112,48563,7831,29577,11295,27889,15254,26230,19756,26352,22292,23160,26885,20165,31957,17950,42595,19132,74890,21635,44445,17881,31087,9571,30964,7380,21671,7186,6637,4463,813,1116,0,0,0,0,0,0,20170803
201707,9호선2단계,삼성중앙,17,0,788,245,2365,2841,5384,8630,6077,30561,5375,21019,4509,9684,5324,6092,5904,6165,6568,6669,6765,6277,7344,5654,8105,6552,10783,6897,29560,9591,18013,9135,8834,5399,7909,4470,6164,5080,2560,3076,379,895,0,0,0,0,0,0,20170803
201707,9호선2단계,선정릉,4,0,1193,758,3812,3615,8017,10353,8633,36157,6345,29248,5647,13928,6851,9997,8070,8484,8694,10287,9606,9732,10203,9092,11733,8764,15811,9594,37249,12313,22656,10798,12957,7244,12153,6807,10406,6724,4536,4881,792,1820,0,0,0,0,0,0,20170803
201707,5호선,올림픽공원(한국체대),1,0,1140,941,6253,5507,13444,10016,13722,16979,8528,9706,7250,8564,8380,9756,8817,9556,8670,11120,8716,10039,11727,9915,13205,10062,14856,10901,14878,11229,9260,11055,12600,6875,8318,5764,6423,5080,1668,4183,88,1026,0,0,0,0,0,0,20170803
201707,7호선,신대방삼거리,35,0,10588,1350,18766,6520,55460,15855,78328,37063,40959,23115,24938,16674,23068,14683,25182,15376,22747,18892,20576,18254,21271,21998,22489,24659,23736,29858,31931,51858,21209,52017,15238,32595,12577,30866,11203,29082,5720,18295,799,6264,0,0,0,0,0,0,20170803
201707,7호선,보라매,9,0,5645,1413,7662,6107,21802,19960,30515,37760,16911,24076,12736,10271,12402,9570,12134,11056,12310,11724,12603,10492,14156,11601,16719,12257,17034,16135,31753,24498,16969,23201,11385,14164,11431,12993,8667,12136,3768,8210,591,2919,0,62,0,0,0,0,20170803
201707,7호선,신풍,49,2,10785,1739,16519,6310,38427,11815,49371,22826,29265,16484,18344,13446,15784,13025,17108,12968,17405,13810,15446,13875,15404,16290,17001,18535,18707,24804,23202,35946,14634,33258,10891,20885,9844,20925,7261,20941,3786,11926,543,3780,1,493,0,0,0,0,20170803
201707,7호선,대림(구로구청),50,1,11256,1190,9942,4855,17898,8233,25787,22659,20018,18631,14670,18444,14665,20695,17330,19153,19375,18412,18767,17495,19519,18074,21701,19045,23035,24376,25498,31448,19263,23962,16026,16177,13691,17310,10180,16800,5539,7706,728,1580,1,1,0,0,0,0,20170803
201707,7호선,남구로,69,4,17056,2003,17571,7777,36538,29875,40737,109621,27565,45845,18590,21242,16099,17246,17401,17252,17892,17983,16300,16827,17794,19023,19942,20658,30345,32604,78668,36722,44148,28708,26558,21099,19628,21583,13784,22658,5883,11797,921,3043,0,1,0,0,0,0,20170803
201707,7호선,가산디지털단지,784,3,7842,4720,9819,23745,20594,124996,22045,412470,17903,195159,18419,53545,21678,39428,27340,36962,34739,37704,36654,35215,44206,32210,55246,32138,127377,33284,315953,34642,164838,30768,94395,16974,88752,12483,48937,11001,20865,8097,2549,2851,1,1,0,0,0,0,20170803
201707,7호선,철산,0,0,12461,3404,32978,10046,94157,18786,105444,35003,52545,29906,34514,24011,31905,25006,33823,28088,33458,30307,30082,31709,30652,32694,33825,39939,39308,51633,43148,91349,30412,99807,26133,55537,28368,46885,23382,44178,11516,30910,1709,9352,0,0,0,0,0,0,20170803
201707,7호선,광명사거리,198,4,26195,5090,39756,13713,106978,20838,125255,31392,62988,26885,41184,25904,37239,28349,39021,29105,38719,33367,34282,32765,33592,39185,36344,46469,40461,59026,44119,97794,31155,94564,25047,56921,20562,53267,14624,48103,7109,31908,1029,8800,0,5,0,0,0,0,20170803
201707,9호선2단계,언주,20,0,1897,705,3231,5725,6442,13502,9022,43167,8114,37704,8384,16238,9578,10597,11065,9819,10749,12032,11937,10931,13350,10553,15311,10421,23366,10381,44930,13605,26354,11864,13811,7861,12703,7394,10122,6918,4587,4825,651,1826,1,4,0,0,0,0,20170803
201707,9호선,신논현,58,0,6481,1647,14508,26739,35448,49342,41906,98430,28862,84887,24400,46560,28315,42199,35916,42196,41718,48456,44138,43787,47125,42358,58286,45654,74800,57582,106603,91529,80726,82210,63667,37959,70210,30750,70338,25973,37775,16254,6086,4576,1,563,0,0,0,0,20170803
201707,9호선,사평,0,0,644,317,2203,2854,7587,4062,8639,5268,5805,3502,4139,2778,4403,2458,4990,3465,4689,4097,3869,4069,4986,4059,6412,4805,7147,5359,6264,7382,3949,7042,2518,4362,1919,4142,1625,4540,612,2583,122,856,0,0,0,0,0,0,20170803
201707,9호선,고속터미널,0,0,2525,2061,5262,14556,16339,19755,20676,30727,16073,32699,14116,34321,16269,39948,19626,40393,22452,42576,25120,43530,28733,45357,32484,47650,35557,49877,37268,58070,32853,47073,30186,29265,28010,23472,21073,21594,7520,12579,965,2786,0,5,0,0,0,0,20170803
201707,9호선,신반포,3,0,761,343,2449,2622,8158,7455,10585,11175,7498,6972,5204,4793,5553,3985,5992,4280,6543,5435,5176,4831,6033,5369,7264,6097,8303,7098,9971,9459,6029,9351,4493,5104,3889,4742,3021,5327,1184,2837,210,858,0,0,0,0,0,0,20170803
201707,9호선,구반포,0,0,594,305,1913,1591,5398,5128,6296,7686,4430,6052,4054,5467,4531,5636,5376,5501,6341,6664,6096,5775,5934,6122,6500,6126,7248,6692,10387,9142,6718,8356,4691,4295,4628,3873,3969,4171,1161,2564,129,732,0,0,0,0,0,0,20170803
201707,9호선,동작(현충원),5,1,1150,299,1956,1568,5477,1922,6488,3969,4012,3377,2830,2256,3851,1416,3255,1455,2773,1870,2564,1931,3025,1918,2949,2035,3612,2311,4060,3417,2305,3102,1605,2126,1474,2002,1220,2259,645,1478,139,1116,0,194,0,0,0,0,20170803
201707,9호선,흑석(중앙대입구),2,0,3955,1337,7191,6366,19117,12176,23521,20057,16422,15409,12916,11950,13496,10622,15023,12249,15209,14154,14418,13533,15197,14079,17999,14472,22493,18041,20496,26192,12981,23794,10189,16355,9228,15009,8449,15347,4763,10439,806,2991,0,116,0,0,0,0,20170803
201707,9호선,노들,22,0,3577,247,6460,1471,19215,2487,20894,5630,11843,5188,8392,4349,7689,3725,7878,4237,8015,5301,6509,5491,6425,6707,6091,7480,7429,9063,7854,14798,4564,13885,3610,9295,3228,8570,2903,9355,1290,5437,214,1500,0,1,0,0,0,0,20170803
201707,9호선,노량진,145,0,13983,3270,23933,25089,59783,75013,85436,91719,47614,49281,31431,30143,30736,31025,38824,39709,46965,42682,38122,35162,37157,38324,40900,42498,51472,56324,77488,84968,41493,70205,40128,46273,50442,44991,79755,47144,21744,29849,2238,7682,0,170,0,0,0,0,20170803
201707,9호선,샛강,12,0,1097,876,2116,4726,5256,16078,5900,28295,4911,15108,4920,8097,5983,8438,6310,7159,7398,6908,7885,7182,8847,7171,9790,8181,14339,9091,27087,12424,13134,9498,9900,5222,9725,4064,7784,4382,4140,2457,629,1161,0,244,0,0,0,0,20170803
201707,9호선,여의도,3,0,2299,2415,4817,19208,8417,97648,11249,133627,11683,48162,12730,22589,17236,21439,17519,21185,22701,25229,22873,20765,27542,20194,33070,19429,60781,21074,136973,26992,64014,21111,42194,11773,42105,9158,29711,8320,11856,5872,1760,1826,0,1,0,0,0,0,20170803
201707,9호선,국회의사당,13,1,1266,1592,2158,12520,3937,47971,6519,162210,7740,56101,9610,25307,13247,21014,17083,19419,18540,23496,21437,17178,24697,14531,29593,13391,45224,15696,131992,17942,47726,10700,30117,5595,29443,4657,23377,3998,8755,2793,1312,976,0,1,0,0,0,0,20170803
201707,9호선,당산,10,0,7357,1577,19254,6619,50441,16685,57356,39283,35096,23071,26656,15595,26555,17177,28517,18776,27576,21392,25349,20056,24805,22943,26607,26308,33230,32594,47153,54424,27538,52948,22659,34276,20022,33095,17797,35337,9719,22245,1708,7590,0,387,0,0,0,0,20170803
201707,9호선,선유도,1,0,2421,844,6666,4175,18105,9888,19881,43110,9472,16695,7447,7804,7652,6761,8025,6779,8252,7830,8465,7797,9799,7742,9838,8684,13936,9131,34264,16757,14957,15675,8419,9055,6933,8093,5221,8262,2534,4899,379,1653,0,2,0,0,0,0,20170803
201707,9호선,신목동,1,0,2193,242,6765,1367,19391,3382,18614,5881,9086,4037,6559,2956,5760,2973,5697,3530,5531,4629,4616,4499,5075,5219,5416,5782,6506,6847,7156,12396,3675,12526,2970,8065,2355,7656,2169,8155,1085,5782,265,1836,0,0,0,0,0,0,20170803
201707,9호선,염창,28,0,11513,849,27883,6307,72019,9038,77199,20578,41943,12900,26767,10274,23655,11408,23926,13120,22304,14915,18555,16530,17706,19642,18782,24309,21431,29609,26454,57070,15342,62747,10981,39342,10174,36277,8370,40668,4482,26426,837,7517,0,3,0,0,0,0,20170803
201707,9호선,등촌,5,0,5165,1117,13190,4834,40151,8027,41964,18078,21149,13729,17529,11552,17381,11074,17007,12152,17018,13005,15538,14667,15583,16677,16981,19394,17807,21361,20190,34560,11270,35973,8471,21364,7266,18512,6171,17868,3352,11977,754,3862,0,1,0,0,0,0,20170803
201707,9호선,증미,0,0,2375,571,7961,2627,21378,7830,20359,36912,11069,13543,9718,7848,9322,8406,9892,8484,10073,8755,9561,10258,10219,10580,10673,11819,13099,13028,33201,18726,13157,20898,7988,12292,6999,9689,4668,10333,2131,6394,355,2054,0,0,0,0,0,0,20170803
201707,9호선,가양,82,1,15410,1664,31054,8814,84812,22574,74393,46519,42962,25493,32547,21426,32293,18062,33608,20448,32597,24477,28825,25758,28102,28749,31184,30902,35917,37667,47713,59763,25513,68791,18385,44067,16064,40264,13226,41638,5841,28318,944,9406,0,839,0,0,0,0,20170803
201707,9호선,양천향교,7,1,4605,813,11034,6560,30559,8286,27236,24164,15023,10376,11315,7150,11046,7214,12067,8024,11615,8270,10422,8799,10449,9593,12397,11748,14858,13874,23097,21045,10034,24802,6773,16899,6315,15898,4563,16291,2169,11603,402,4068,0,1,0,0,0,0,20170803
201707,9호선,마곡나루,1,0,2480,834,7949,10084,19934,4515,19387,8339,9007,4626,6346,3476,6505,3167,6615,3537,6459,3770,6004,4454,6189,5009,8538,5901,11409,7441,11202,12345,5719,15885,3810,11002,3028,10673,2672,11523,1324,8235,285,2869,0,1,0,0,0,0,20170803
201707,9호선,신방화,5,0,5800,780,16005,3326,37110,6137,34181,13884,18849,7806,15073,6104,12982,6351,13118,7946,14375,8862,10966,9866,10801,11330,11403,14132,11268,16419,12073,27841,7716,30690,6430,19492,5305,17270,4038,16945,1930,13571,339,4317,0,1,0,0,0,0,20170803
201707,9호선,공항시장,4,0,3209,457,4667,1573,10233,2045,9955,4503,6414,3595,4748,3348,4697,3263,4857,3771,4727,4173,4378,4753,4458,5197,4595,6260,4508,7230,5180,10894,3540,10145,2946,7347,2474,5968,1804,7223,976,5241,180,1982,0,36,0,0,0,0,20170803
201707,9호선,김포공항,23,0,2801,2433,5319,14379,14103,17746,14947,21566,12668,21297,12011,20374,13570,22552,13330,24759,15183,26089,17279,25461,19895,23360,19624,27342,23006,30422,27780,33810,21516,24052,19239,12188,17875,8005,20163,6440,6889,4243,285,2106,0,224,0,0,0,0,20170803
201707,9호선,개화,1,1,3224,509,14053,3294,41832,4863,31433,7195,14780,3941,11702,3181,9040,3474,7711,3626,6869,4047,6323,4903,6169,6175,6892,7333,9791,8772,11669,15315,5934,19251,3584,11571,2496,9763,1437,8324,647,5345,184,1578,0,74,0,0,0,0,20170803
201707,8호선,모란,28,0,2106,427,2974,2946,9205,4650,11156,9061,6905,5794,6327,5486,6866,5907,8858,5224,9056,6104,8485,5890,9544,6302,10292,7506,10912,7314,11064,9316,7498,7125,5169,4449,4747,4220,4070,3931,2197,2491,605,1186,1,382,0,0,0,0,20170803
201707,8호선,수진,0,0,3787,566,6590,2755,14479,3629,19798,12621,10985,7422,8239,6391,8559,7479,9626,6057,9398,9202,8569,9878,8958,8563,10744,9144,13206,9910,10330,14166,6485,13397,4880,8459,4973,7847,3000,7708,1202,4582,206,1426,1,172,0,0,0,0,20170803
201707,8호선,신흥,0,0,4095,418,7361,2036,13990,3128,17524,5724,10774,5483,7864,4906,7293,5650,7770,7044,7670,9313,7267,8957,7890,10012,8972,10253,9852,12406,8622,16318,6122,16210,4933,11118,4383,10257,3191,7906,1513,5392,232,1597,0,172,0,0,0,0,20170803
201707,2호선,신설동,30,1,1206,317,1410,1825,3034,6217,5029,15537,3585,9756,4451,7749,5997,8193,7190,7827,7978,8673,8300,7583,9165,7012,9272,6114,11413,6371,15591,6318,8242,5112,4849,2972,5699,2539,3077,2430,975,1771,106,574,1,101,0,0,0,0,20170803
201707,2호선,도림천,0,0,463,382,1205,925,2912,5383,2958,6402,1958,1788,1736,1430,1333,1197,2018,1655,1660,1321,1872,1408,2144,1380,2729,1595,2513,1855,3536,2571,2033,2599,1242,1601,981,1450,532,1207,204,1017,34,384,0,10,0,0,0,0,20170803
201707,2호선,양천구청,28,1,5121,1266,12267,2472,31311,6395,28355,10306,17157,6457,11721,5645,10900,6231,11226,7237,10689,8469,9878,8746,8055,9855,9049,11898,9982,15222,10069,23807,5071,25451,3670,16043,2964,15252,2797,15230,1028,11669,158,3981,0,72,0,0,0,0,20170803
201707,2호선,신정네거리,38,1,9883,1109,15693,3395,44846,5279,41827,11466,25102,8788,16231,7744,14494,8567,15156,10179,14140,11865,12401,12130,11587,15110,12478,18138,13538,25187,13412,37907,9000,37848,6849,22411,5710,21509,4714,20622,2372,14003,397,3900,7,269,0,0,0,0,20170803
201707,2호선,용두(동대문구청),18,1,1154,161,1626,1057,5076,2542,7747,6164,4092,3886,3603,3470,3665,3598,4184,3689,4272,4115,4322,4108,4539,4494,4712,4558,5098,4892,6245,6634,3170,5962,2242,3437,1823,3452,1347,2873,518,2059,53,522,0,3,0,0,0,0,20170803
201707,3호선,지축,0,0,237,59,1502,714,4333,1439,5022,2436,3053,1818,2085,1742,1823,1769,1879,1688,1652,1514,1498,1682,1699,2169,1624,2602,1967,2638,2043,4080,937,3968,519,2830,334,2143,155,1687,78,839,20,100,0,0,0,0,0,0,20170803
201707,3호선,구파발,60,4,9225,1746,32085,13489,90696,17522,80367,26088,42977,25589,29620,24735,25703,24221,26990,25804,27408,26841,26810,25560,29323,27374,34864,32111,37876,37869,35154,58269,25445,61407,19829,35892,17708,33210,17062,30853,4643,23385,633,7386,1,255,0,0,0,0,20170803
201707,3호선,연신내,273,23,30272,2025,59679,14764,159375,30345,184493,41466,100074,40478,70104,38581,64949,39072,69126,41824,65617,48223,58434,51468,59716,60877,65916,73694,66274,88628,62624,138407,45904,150703,36865,94285,33211,85198,28387,81965,14811,56870,2325,18717,0,12,0,0,0,0,20170803
201707,3호선,불광,22,0,10930,1280,23937,7349,65171,10955,74005,33036,41310,35548,29385,28718,27625,27921,28612,31149,31105,36065,29550,34728,29356,35104,33464,39901,35253,45136,39593,65744,24481,65327,19334,39123,17542,34350,12178,32339,5095,20351,754,6345,0,0,0,0,0,0,20170803
201707,3호선,녹번,45,1,8801,1554,19848,9109,56271,7926,61889,17904,35118,12550,22631,9397,19600,9073,19605,10207,18296,12510,15970,12471,15046,14533,17535,19094,19181,23712,20913,36209,10861,40419,7766,26168,6443,23424,4751,23007,2273,14828,255,3666,0,2,0,0,0,0,20170803
201707,3호선,홍제,53,2,11011,1572,25724,9349,68315,13031,81119,28687,49316,22816,35441,19800,32329,18971,32612,21599,31601,23668,28265,25332,27772,29865,28693,34048,30606,41082,33622,58518,19202,59880,15046,37366,11665,34678,8901,33897,3901,21321,528,5861,2,1,4,5,0,0,20170803
201707,3호선,무악재,32,2,2259,237,6139,1781,16591,3071,19791,5745,11592,3982,8169,3519,7025,3812,6541,4179,6281,4787,5365,5556,5164,6506,5225,7800,5818,9180,7250,14385,4080,14505,2789,9919,2473,9294,1797,9220,745,6110,108,1717,0,2,0,0,0,0,20170803
201707,3호선,독립문,131,1,5247,603,6774,5380,18162,16625,22423,20322,15920,15775,14223,12736,13624,10439,14435,10954,13797,12744,14278,12375,15646,12341,16732,12749,16743,15619,18036,18248,9245,17199,6557,11140,5742,9983,3878,9567,1408,6514,214,2989,1,1077,0,0,0,0,20170803
201707,3호선,경복궁(정부서울청사),54,5,3052,1785,6262,15768,16466,49137,25506,125602,24781,68837,20153,46021,25683,44201,30534,43012,36520,44287,41001,39772,46358,35299,53880,34023,64551,35392,111620,44033,52661,35822,40360,16739,44436,13160,32739,12790,12255,8034,1543,2354,4,44,0,0,0,0,20170803
201707,3호선,안국,19,1,2031,2136,3811,22374,7855,107471,11580,124473,12040,85487,14693,62434,27527,59830,38408,51677,42003,49803,46899,46459,52740,38603,65606,34486,78314,32325,139009,31747,64009,20160,47638,9809,49454,7226,32121,7028,9920,4363,1246,1404,1,0,0,0,0,0,20170803
201707,3호선,종로3가,20,3,714,748,1243,4988,1763,13331,2592,51447,4419,51643,6671,34373,9277,25076,11297,24256,13538,24892,14587,23534,18967,22697,19535,18262,24740,18240,45438,20629,41607,13896,19195,6652,20095,4677,13807,3778,6097,2425,767,871,2,7,0,0,0,0,20170803
